SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y ,Rb,Ba,Hf,Nb,Ta,Th,U ,Pb,Zr,Sc,V ,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Crustal_Thickness
52.58178069,1.454671046,16.95759884,9.098318388,0.142415347,6.317137901,7.303872806,3.682453978,2.065022534,0.396728467,29.21,53.05,6.58,25.71,5.02,1.48,5.06,0.81,4.62,0.97,2.46,0.36,2.24,0.34,374.07,24.1,35.5,377.9,4.13,20.3,1.15,8.19,0.68,7.03,179.56,20.31,113.4,47.62,133.05,5.747476512,1.212033195,0.842323651,18.60659774,9.0625,15.52157676,8.858517932,23.68303571,7.450622407,5.8187251,2.0625,2.241071429,35.7689243,0.094902024,11.47767857,0.082324455,2.201244813,1.066804979,3.65625,2.258928571,3.332451499,0.786908078,0.339834025,2.344657804,6.550960118,0.419929453,1.173280423,37.38758
51.71915456,1.109147874,16.19561293,9.019064691,0.13350854,7.38404927,9.109390407,3.296633958,1.766420688,0.267017081,23.74,41.29,4.82,18.46,4.16,1.27,4.08,0.69,4.01,0.82,2.16,0.31,2.13,0.3,417.6,22.05,29.81,368.4,3.67,18.35,1.15,6.71,0.76,6.43,151.78,20.45,141.47,100.76,197.25,5.063054646,1.076643991,0.832199546,18.01466993,8.615023474,18.93877551,7.571442721,19.38497653,6.883446712,5.706730769,1.882629108,1.953051643,36.48557692,0.0713841,8.666666667,0.081743869,1.872562358,0.837188209,3.150234742,1.915492958,2.604085672,0.555806088,0.30430839,4.927139364,9.645476773,0.71223581,1.394288542,36.16145
51.47682129,1.465458826,16.91469729,9.378915845,0.154801989,7.224092804,7.894901421,3.395323618,1.733782273,0.36120464,20.98,38.34,4.76,19.12,4.04,1.33,4.23,0.69,3.99,0.84,2.22,0.33,2.07,0.32,363.64,20.78,24.48,320.15,3.55,17.87,1.01,3.21,0.64,5.01,155.72,19.92,127.77,85.44,152.41,5.129105891,1.009624639,0.859961501,16.07178715,8.632850242,17.49951877,6.885138303,18.52173913,7.493743985,5.193069307,1.927536232,1.951690821,38.54455446,0.067319327,9.236714976,0.090140845,1.845043311,0.920115496,1.550724638,2.043478261,2.505674258,0.649673203,0.154475457,4.289156627,7.651104418,0.668701573,1.192846521,36.16145
51.37709992,1.524420767,17.54113897,9.008560405,0.164802245,7.570603136,7.292499347,3.326945324,2.070328204,0.123601684,46.08,81.19,10.07,31.26,6.34,1.92,6.47,0.96,5.74,1.13,2.91,0.43,2.64,0.39,625.8,23.39,46.1,576.9,4.69,24.93,1.42,9.17,1.39,8.59,208.61,22.43,146.27,113.73,186.34,5.397273528,1.970072681,1.065840103,25.72001783,9.443181818,26.75502351,11.85730725,30.75378788,8.918768705,7.268138801,2.174242424,2.401515152,32.90378549,0.073665708,11.84090909,0.08315565,3.471141513,1.336468576,3.473484848,2.450757576,3.944076024,0.740112994,0.392047884,5.070441373,8.307623718,0.777534696,1.273945443,36.30763
50.76242134,1.389778522,16.98167333,9.775984136,0.111588056,7.35466736,8.805312095,3.073743738,1.541944053,0.202887375,52.1,94.55,11.16,34.76,7.62,2.16,7.13,1.17,6.21,1.24,3.28,0.44,2.85,0.38,472.4,24.76,49.31,432.6,3.56,12.62,0.71,6.82,0.72,6.46,149.24,21.39,138.71,124.67,191.08,4.615687791,2.104200323,0.509693053,20.22440393,4.428070175,19.07915994,12.41853579,33.1754386,6.027463651,6.837270341,2.178947368,2.673684211,19.58530184,0.10438188,12.19649123,0.106741573,3.818659128,1.403877221,2.392982456,2.501754386,3.118736933,0.524193548,0.275444265,5.828424497,8.93314633,0.898781631,1.377550285,35.74171
50.05922402,1.279337135,17.65278902,8.382953559,0.144441289,8.687111836,8.573622251,3.249929012,1.650757594,0.319834284,36.42,71.28,8.23,27.65,5.91,1.66,5.1,0.76,4.57,0.94,2.39,0.36,2.37,0.35,316.5,22.48,53.27,319.8,3.68,13.75,0.72,7.14,0.73,7.17,153.01,24.76,164.05,108.46,237.46,4.900686606,1.620106762,0.611654804,12.91599354,5.801687764,14.07918149,10.43924585,30.07594937,6.806494662,6.162436548,1.928270042,2.493670886,25.89001692,0.168309637,11.66666667,0.095108696,3.170818505,1.229982206,3.012658228,2.151898734,1.949405669,0.571600481,0.317615658,4.380452342,9.590468498,0.661139896,1.447485523,35.74171
50.16142636,1.0529095,17.97101845,8.407095948,0.122669068,7.022804139,9.813525434,3.516513281,1.75825664,0.17378118,24.67,46.18,5.54,21.63,5.29,1.38,3.92,0.64,3.87,0.79,2.07,0.31,2.01,0.28,541.9,20.13,23.76,568.1,3.47,11.84,0.65,4.64,0.68,6.18,138.16,21.82,137.19,85.83,169.73,5.274769921,1.225534029,0.58817685,26.03574702,5.890547264,26.92001987,8.337783656,22.97512438,6.863387978,4.663516068,1.925373134,2.631840796,26.11720227,0.043845728,10.76119403,0.080691643,2.294088425,1.074515648,2.308457711,1.950248756,4.140972374,0.5375,0.230501739,3.933547204,7.778643446,0.62562869,1.2371893,35.01649
52.60388079,1.048582341,16.3661087,8.362127541,0.133642847,7.463439018,8.697065302,3.269109652,1.768197674,0.287846133,20.17,41.08,5.01,18.49,3.97,1.15,3.89,0.58,3.45,0.71,1.87,0.27,1.76,0.26,483.2,18.59,36.15,419.7,2.79,10.71,0.61,7.18,0.68,7.15,120.46,23.41,126.37,116.34,186.05,5.037307326,1.084991931,0.576116192,17.9282358,6.085227273,25.99246907,7.785217683,23.34090909,6.479827864,5.080604534,1.960227273,2.255681818,30.34256927,0.074813742,10.50568182,0.093189964,2.20979021,0.994620764,4.079545455,2.210227273,3.321199652,0.579196217,0.386229155,4.969671081,7.947458351,0.920629896,1.472263987,34.5535
51.18866983,1.107935864,16.59870886,8.4783989,0.152468238,7.958842033,9.371714373,3.303478494,1.687315169,0.152468238,33.29,60.16,6.74,22.62,4.35,1.32,4.18,0.61,3.68,0.74,1.95,0.27,1.84,0.28,517.3,19.72,39.47,524.9,3.62,11.29,0.67,7.34,0.73,6.82,137.81,23.68,141.05,134.86,194.76,4.990793663,1.688133874,0.572515213,22.16638514,6.135869565,26.23225152,12.29061181,32.69565217,6.988336714,7.652873563,2,2.364130435,31.68045977,0.076300019,12.29347826,0.077348066,3.050709939,1.147058824,3.989130435,2.27173913,3.721375399,0.532537961,0.372210953,5.695101351,8.224662162,0.956114853,1.380786955,34.5535
54.83646398,1.100675096,16.92547553,6.857965937,0.124604728,6.012178118,8.587342494,3.302025288,1.910605827,0.342663002,64.25,129.03,15.7,45.64,9.16,2.58,7.07,0.96,5.17,0.99,2.78,0.4,2.61,0.38,410.8,24.71,28.16,376.4,4.35,15.06,0.89,4.28,1.34,10.63,182.49,19.34,116.97,87.59,175.1,5.212631115,2.600161878,0.60946985,19.4622544,5.770114943,16.62484824,16.72284463,49.43678161,7.385269122,7.01419214,1.980842912,3.509578544,19.92248908,0.068549172,17.48659004,0.087356322,5.221772562,1.847025496,1.639846743,2.708812261,3.217919125,0.607013301,0.173209227,4.528955533,9.05377456,0.748824485,1.496965034,36.06784
54.13696011,1.371971018,17.72383301,6.492553043,0.111790231,6.178950956,8.882241999,3.099638226,1.819131943,0.182929469,52.61,94.85,10.49,39.28,8.34,2.17,6.09,0.83,4.66,0.89,2.61,0.37,2.3,0.32,374.5,25.83,34.57,401.8,3.46,11.75,0.69,6.43,1.66,7.35,138.04,19.26,121.68,109.62,164.53,4.918770169,2.036778939,0.454897406,20.86188993,5.108695652,14.49864499,15.53881857,41.23913043,5.344173442,6.308153477,2.026086957,3.626086957,16.55155875,0.092309746,17.07826087,0.092485549,3.672086721,1.52071235,2.795652174,2.647826087,3.302103879,0.553775744,0.248935346,5.691588785,8.542575286,0.900887574,1.352153189,36.06784
51.01517943,1.502565301,17.85582738,8.528764421,0.144081604,7.821572799,7.811281256,3.210961465,1.831894682,0.277871665,58.15,114.34,13.17,46.03,7.18,1.84,5.19,0.84,4.67,0.91,2.46,0.36,2.23,0.34,648.2,24.67,16.85,791.8,4.72,23.86,1.54,6.74,1.64,8.94,161.91,24.51,132.6,128.81,174.24,5.042856147,2.357113904,0.967166599,32.30518156,10.69955157,26.27482773,17.71423436,51.2735426,6.563032023,8.098885794,2.094170404,3.219730942,22.55013928,0.025995063,20.64125561,0.072033898,4.634779084,1.865828942,3.022421525,2.32735426,5.971342383,0.645586298,0.273206323,5.255405957,7.108935129,0.971417798,1.314027149,35.97437
53.20629015,0.827835095,17.57872053,6.556836184,0.11242205,7.501616782,9.300369579,3.106936651,1.594349071,0.214623913,23.81,48.67,5.72,21.46,4.28,1.27,4.2,0.67,3.83,0.75,1.94,0.28,1.92,0.27,461.2,26.46,28.47,314.9,4.68,21.84,1.37,8.05,1.37,7.29,164.73,21.03,131.82,112.39,206.54,4.701285722,0.899848828,0.825396825,14.97384689,11.375,17.43008314,8.424336322,25.34895833,6.225623583,5.563084112,1.994791667,2.229166667,38.48831776,0.061730269,11.17708333,0.057692308,1.839380197,0.811035525,4.192708333,2.1875,2.388863602,0.505494506,0.304232804,5.34427009,9.821207798,0.852602033,1.566833561,35.97437
50.58107411,1.144923262,16.5298296,8.508364329,0.184005524,8.454031587,9.128718509,3.536995077,1.656049718,0.276008286,37.26,69.47,8.01,28.49,5.13,1.46,4.43,0.68,4.12,0.85,2.16,0.32,2.03,0.3,424.1,24.68,15.58,486.7,4.12,18.24,1.15,5.79,1.63,9.08,158.13,26.17,134.51,134.19,231.07,5.193044795,1.509724473,0.739059968,18.59763088,8.985221675,17.18395462,12.46879092,34.22167488,6.407212318,7.263157895,2.02955665,2.527093596,30.8245614,0.036736619,14.03448276,0.072815534,2.814829822,1.154376013,2.852216749,2.18226601,3.618318341,0.568868981,0.234602917,5.127627054,8.82957585,0.997620995,1.717864843,34.90128
53.03009749,1.457096332,17.00287762,8.808344344,0.153918627,5.48976435,7.285481661,4.001884292,2.360085608,0.410449671,31.5,62,7.3,28.9,5.99,1.71,5.92,0.95,5.45,1.05,3.02,0.41,2.62,0.38,397,26.7,48.2,440,4.62,24.1,1.39,11.4,1.99,8.82,187,19.5,112,40.7,119,6.3619699,1.179775281,0.902621723,22.56410256,9.198473282,14.86891386,8.167455793,23.66412214,7.003745318,5.258764608,2.080152672,2.286259542,31.21869783,0.121410579,11.03053435,0.082251082,2.322097378,1.082397004,4.351145038,2.259541985,3.928571429,0.873239437,0.426966292,2.087179487,6.102564103,0.363392857,1.0625,37.11004
53.00962312,1.454809554,16.82123547,8.963271595,0.141439818,5.617181333,7.466001808,3.849183611,2.283242772,0.394010921,32,61.3,7.2,28.2,6.1,1.69,5.89,0.94,5.37,1.03,2.99,0.4,2.59,0.38,412,26.2,44.5,437,4.53,23.6,1.36,11.8,3.05,8.97,184,20.1,119,51.1,122,6.132426383,1.221374046,0.900763359,21.74129353,9.111969112,15.72519084,8.39320333,23.66795367,7.022900763,5.245901639,2.073359073,2.355212355,30.16393443,0.108009709,10.88803089,0.08388521,2.339694656,1.076335878,4.555984556,2.274131274,3.672268908,0.821380243,0.450381679,2.542288557,6.069651741,0.429411765,1.025210084,37.11004
56.81083783,1.156064231,16.56343354,7.207941805,0.122767883,4.624256924,6.343007286,3.87741897,3.038505103,0.255766423,47.4,91,9.6,34.5,6.36,1.39,5.54,0.87,4.86,0.94,2.83,0.39,2.54,0.37,360,25.5,85.7,514,5.51,23.4,1.39,25.7,5.53,15.32,233,18.1,103,39.5,117,6.915924073,1.858823529,0.917647059,28.39779006,9.212598425,14.11764706,12.67716535,35.82677165,9.137254902,7.452830189,1.913385827,2.503937008,36.63522013,0.238055556,13.58267717,0.067150635,3.568627451,1.352941176,10.11811024,2.181102362,4.990291262,1.090322581,1.007843137,2.182320442,6.464088398,0.383495146,1.13592233,37.11004
53.35194495,1.42943723,16.98870722,8.947933582,0.164539537,5.501790776,6.951795448,3.846111683,2.406390732,0.411348843,34.5,64.8,7.8,30.1,6.4,1.67,6,0.95,5.39,1.03,3.05,0.41,2.77,0.4,396,28.1,46.1,470,4.82,26.2,1.34,11,1.74,8.78,202,21,114,42.9,128,6.252502415,1.227758007,0.932384342,22.38095238,9.458483755,14.09252669,8.460905726,23.39350181,7.1886121,5.390625,1.945848375,2.310469314,31.5625,0.116414141,10.86642599,0.082987552,2.306049822,1.071174377,3.971119134,2.166064982,4.122807018,0.899408284,0.391459075,2.042857143,6.095238095,0.376315789,1.122807018,37.11004
50.05034177,1.665298448,17.63794759,9.840335856,0.162468141,6.285486215,9.01698184,3.442293743,1.482521789,0.416324612,26.8,51.3,6,24,5.21,1.62,5.25,0.81,4.57,0.89,2.64,0.35,2.34,0.33,560,24.1,20.2,406,3.46,18.4,0.95,4.6,1.89,3.94,142,22,174,45.5,38,4.924815532,1.112033195,0.763485477,18.45454545,7.863247863,23.23651452,7.780302211,21.92307692,5.892116183,5.143953935,1.952991453,2.226495726,27.25527831,0.036071429,10.25641026,0.095375723,2.128630705,0.995850622,1.965811966,2.243589744,2.333333333,0.546171171,0.190871369,2.068181818,1.727272727,0.261494253,0.218390805,37.11004
51.1423249,1.45622822,17.5670348,8.360173397,0.153826925,5.77363724,9.034768044,3.9482244,2.102301304,0.461480774,41.8,78,8.8,33.5,6.19,1.79,5.69,0.86,4.78,0.92,2.77,0.36,2.43,0.36,649,23.9,36.8,765,4.2,23.2,1.26,9.4,2.18,8.61,173,22.6,159,55.4,127,6.050525704,1.748953975,0.970711297,33.84955752,9.547325103,27.15481172,11.68550642,32.09876543,7.238493724,6.752827141,1.967078189,2.547325103,27.94830372,0.056702619,13.78600823,0.085714286,3.263598326,1.40167364,3.868312757,2.341563786,4.811320755,0.66969353,0.393305439,2.451327434,5.619469027,0.348427673,0.798742138,37.11004
53.72780593,1.307196191,17.29992458,6.88269636,0.132762113,5.933445209,6.811717649,3.942013512,3.380327649,0.582110804,66.7,126.3,13.2,48,7.8,1.91,5.75,0.91,4.75,0.91,2.73,0.36,2.44,0.36,758,23.3,81,1061,5.07,32.4,1.89,22.7,1.87,17,198,17.1,131,78.5,99,7.322341161,2.862660944,1.39055794,62.04678363,13.27868852,32.53218884,18.57006986,51.76229508,8.497854077,8.551282051,1.946721311,3.196721311,25.38461538,0.106860158,19.67213115,0.071005917,5.420600858,2.060085837,9.303278689,2.356557377,8.099236641,1.074962519,0.974248927,4.590643275,5.789473684,0.599236641,0.755725191,37.11004
51.38812678,1.469406545,17.73563424,8.321362294,0.174684694,5.857075038,9.134981946,3.432040461,1.993460627,0.493227372,41.9,80.6,8.9,33.9,6.43,1.8,5.5,0.85,4.8,0.93,2.78,0.37,2.52,0.36,689,24.2,33.3,833,4.1,23.5,1.31,9.4,1.5,34.6,174,22.8,159,60.3,138,5.425501088,1.731404959,0.97107438,36.53508772,9.325396825,28.47107438,11.29512424,31.98412698,7.190082645,6.516329705,1.904761905,2.551587302,27.06065319,0.048330914,13.45238095,0.087804878,3.330578512,1.400826446,3.73015873,2.182539683,5.238993711,0.593925759,0.388429752,2.644736842,6.052631579,0.379245283,0.867924528,37.11004
51.35282443,1.46400596,17.72163858,8.299990342,0.153567059,5.610316545,9.306163758,3.572993566,2.037322979,0.481176784,41.6,78.5,9,33.7,6.25,1.73,5.44,0.84,4.79,0.92,2.77,0.38,2.43,0.35,683,24.5,37.3,773,3.95,23.4,1.23,8.3,1.47,8.3,178,23.4,168,58.8,139,5.610316545,1.697959184,0.955102041,33.03418803,9.62962963,27.87755102,11.6295949,32.30452675,7.265306122,6.656,1.971193416,2.572016461,28.48,0.054612006,13.86831276,0.088607595,3.204081633,1.375510204,3.41563786,2.238683128,4.601190476,0.602860286,0.33877551,2.512820513,5.94017094,0.35,0.827380952,37.11004
55.94791115,1.158957646,16.92283289,7.35518214,0.133331411,4.96403098,6.830670729,3.558923037,2.861497197,0.266662821,48,88.3,9.8,35.2,6.61,1.46,5.76,0.88,4.91,0.98,2.84,0.4,2.59,0.36,397,27.2,78.4,527,5.54,24,1.31,19.4,1.87,14.5,241,19.6,115,44.2,130,6.420420234,1.764705882,0.882352941,26.8877551,9.266409266,14.59558824,12.58980499,34.09266409,8.860294118,7.26172466,1.895752896,2.552123552,36.45990923,0.197481108,13.59073359,0.064981949,3.246323529,1.294117647,7.49034749,2.223938224,4.582608696,0.93993994,0.713235294,2.255102041,6.632653061,0.384347826,1.130434783,37.11004
53.36693704,1.36290634,17.83983373,7.769890392,0.1423932,5.502480073,7.64854901,3.671710363,2.308804023,0.386495828,39.1,75.4,8.4,31.7,6.06,1.61,5.46,0.86,4.93,0.93,2.8,0.38,2.47,0.37,497,24.9,37.7,516,4.7,23.5,1.37,16.3,1.87,12,204,20.2,142,59.2,131,5.980514386,1.570281124,0.9437751,25.54455446,9.51417004,19.95983936,10.75368558,30.52631579,8.192771084,6.452145215,1.995951417,2.453441296,33.66336634,0.075855131,12.8340081,0.078723404,3.02811245,1.273092369,6.599190283,2.210526316,3.633802817,0.781914894,0.654618474,2.930693069,6.485148515,0.416901408,0.922535211,37.11004
53.7019637,1.326349405,17.37416473,7.570658632,0.141747265,5.396520862,7.593603464,4.029672238,2.490701936,0.374617771,38.4,73.4,8.2,30.6,5.92,1.49,5.33,0.82,4.69,0.91,2.73,0.37,2.44,0.34,497,24.8,49.5,507,4.63,23.5,1.32,14.5,1.67,11.4,202,20.3,132,59.3,131,6.520374174,1.548387097,0.947580645,24.97536946,9.631147541,20.04032258,10.69101473,30.08196721,8.14516129,6.486486486,1.922131148,2.426229508,34.12162162,0.099597586,12.54098361,0.073434125,2.959677419,1.233870968,5.942622951,2.18442623,3.840909091,0.858666667,0.584677419,2.921182266,6.45320197,0.449242424,0.992424242,37.11004
53.86337969,1.34305015,17.9544599,7.632483313,0.1413737,5.372200599,7.351432397,3.605029349,2.362960414,0.373630493,39.3,77.3,8.5,31.2,5.9,1.44,5.16,0.84,4.66,0.9,2.59,0.36,2.19,0.34,473,26.1,47.3,504,4.49,24.3,1.27,13.1,1.77,10.9,215,21,148,61.4,135,5.967989763,1.505747126,0.931034483,24,11.09589041,18.12260536,12.19062482,35.29680365,8.237547893,6.661016949,2.127853881,2.694063927,36.44067797,0.1,14.24657534,0.075723831,2.961685824,1.195402299,5.98173516,2.356164384,3.405405405,0.811813187,0.501915709,2.923809524,6.428571429,0.414864865,0.912162162,37.11004
55.27237394,1.245374976,16.86824968,7.133501787,0.131624997,4.940999905,7.188749861,4.16137492,2.713499948,0.344249993,39.3,76,8.2,30.2,5.75,1.42,4.92,0.8,4.42,0.84,2.46,0.34,2.19,0.31,476,25.5,78.4,478,4.23,23.7,1.21,12.4,1.78,11,210,20.8,142,60.2,129,6.874874867,1.541176471,0.929411765,22.98076923,10.82191781,18.66666667,12.19062482,34.70319635,8.235294118,6.834782609,2.01826484,2.625570776,36.52173913,0.164705882,13.78995434,0.073286052,2.980392157,1.184313725,5.662100457,2.246575342,3.366197183,0.956338028,0.48627451,2.894230769,6.201923077,0.423943662,0.908450704,37.11004
56.96870152,1.184295587,16.69244211,6.797979183,0.122513337,4.522784009,6.758652402,3.603933985,3.021995636,0.326702231,43.4,83.5,9,32.5,6.01,1.31,4.93,0.79,4.34,0.83,2.45,0.34,2.2,0.32,452,25.4,94.8,484,4.42,24.1,1.21,14.4,1.96,12.2,206,18.9,128,53.7,116,6.625929621,1.708661417,0.948818898,25.60846561,10.95454545,17.79527559,13.40122746,37.95454545,8.11023622,7.221297837,1.972727273,2.731818182,34.27620632,0.209734513,14.77272727,0.07239819,3.287401575,1.279527559,6.545454545,2.240909091,3.78125,0.980362538,0.566929134,2.841269841,6.137566138,0.41953125,0.90625,37.11004
55.80433438,1.206963975,16.6642169,6.881207928,0.131853207,4.736572911,6.805654012,4.381583507,3.042766324,0.34484685,41.9,81.2,8.8,31.5,6.11,1.39,5.21,0.81,4.36,0.85,2.55,0.33,2.25,0.33,459,25.4,86.3,482,4.51,24,1.25,14.2,1.96,11.9,209,20.4,134,54.7,119,7.424349831,1.649606299,0.94488189,23.62745098,10.66666667,18.07086614,12.65053915,36.08888889,8.228346457,6.857610475,1.937777778,2.715555556,34.20621931,0.188017429,14,0.073170732,3.196850394,1.24015748,6.311111111,2.315555556,3.597014925,1.090909091,0.559055118,2.681372549,5.833333333,0.408208955,0.888059701,37.11004
59.73271547,1.026894342,16.48114583,5.434215054,0.111839978,3.53821021,5.398820751,4.310922784,3.568712022,0.396523558,72.9,140.5,14.7,53.1,9.04,1.78,6.76,0.97,5.12,0.95,2.81,0.37,2.46,0.36,523,26.7,119.1,932,7.4,29.3,1.67,25.5,3.24,23,326,15.4,101,52.5,55,7.879634806,2.730337079,1.097378277,60.51948052,11.91056911,19.58801498,20.13121334,57.11382114,12.20973783,8.064159292,2.081300813,3.674796748,36.0619469,0.227724665,21.58536585,0.048648649,5.262172285,1.988764045,10.36585366,2.74796748,9.227722772,1.459510358,0.95505618,3.409090909,3.571428571,0.51980198,0.544554455,37.11004
58.58483967,1.148521275,16.77661433,6.0160939,0.112801197,3.886513957,6.009227384,3.671166218,3.332762628,0.461459441,73.6,143.5,15.1,54.8,9.39,1.97,7.05,1.01,5.22,0.95,2.87,0.37,2.52,0.35,550,25.9,96.4,1012,8.09,29.1,1.65,24.2,2.83,21.2,331,14.9,103,57.1,60,7.003928846,2.841698842,1.123552124,67.91946309,11.54761905,21.23552124,19.84060009,56.94444444,12.77992278,7.838125666,2.071428571,3.726190476,35.25026624,0.175272727,21.74603175,0.043263288,5.540540541,2.115830116,9.603174603,2.797619048,9.825242718,1.16552901,0.934362934,3.832214765,4.026845638,0.554368932,0.582524272,37.11004
58.20979773,1.156215001,16.71907356,6.039625146,0.112551903,3.86769266,6.077802751,4.021172527,3.335629119,0.460439602,73,144.3,15.1,55.1,9.2,1.9,6.91,1.03,5.23,0.95,2.87,0.38,2.5,0.35,554,26.3,96.1,1005,8,29.4,1.63,23.1,2.87,21.8,334,16.4,106,54.6,60,7.356801646,2.775665399,1.117870722,61.2804878,11.76,21.06463878,19.83628692,57.72,12.69961977,7.934782609,2.092,3.68,36.30434783,0.173465704,22.04,0.04375,5.486692015,2.095057034,9.24,2.764,9.481132075,1.21043771,0.878326996,3.329268293,3.658536585,0.51509434,0.566037736,37.11004
61.70603608,0.94900965,16.10255084,5.068421759,0.102044048,3.081730262,4.949136348,3.806243006,3.867469435,0.367358574,71,138.9,14.5,51,8.39,1.57,6.31,0.93,4.87,0.89,2.68,0.35,2.27,0.34,467,26.4,138.4,844,6.54,29.5,1.74,22.8,3.15,22.2,304,14.5,89,46.5,53,7.673712441,2.689393939,1.117424242,58.20689655,12.99559471,17.68939394,21.24760683,61.18942731,11.51515152,8.462455304,2.145374449,3.696035242,36.23361144,0.296359743,22.46696035,0.051987768,5.261363636,1.931818182,10.04405286,2.779735683,9.483146067,1.550515464,0.863636364,3.206896552,3.655172414,0.52247191,0.595505618,37.11004
59.2742371,1.086948307,16.50739251,5.74024918,0.111742349,3.758606294,5.749651791,3.860190248,3.474171223,0.436811002,69.5,136.5,14.1,50.9,8.73,1.81,6.47,0.95,4.72,0.9,2.56,0.34,2.17,0.31,553,27.6,111.6,933,6.86,30.4,1.47,16.5,2.57,17.8,336,16.8,111,62.8,73,7.334361471,2.518115942,1.101449275,55.53571429,14.00921659,20.03623188,21.7571798,62.90322581,12.17391304,7.961053837,2.175115207,4.023041475,38.48797251,0.201808318,23.4562212,0.045189504,4.945652174,1.844202899,7.603686636,2.98156682,8.405405405,1.275618374,0.597826087,3.738095238,4.345238095,0.565765766,0.657657658,37.11004
59.56274188,1.085911294,16.72506366,5.698245427,0.11163574,3.602789806,5.683274059,3.592641102,3.501302769,0.436394258,70.8,138.4,14.2,50.3,8.41,1.73,6.29,0.95,4.69,0.86,2.49,0.34,2.1,0.32,555,27,111.9,914,6.67,30.8,1.44,16.4,2.54,17.3,339,16.8,108,93.2,63,7.093943871,2.622222222,1.140740741,54.4047619,14.66666667,20.55555556,22.90295359,65.9047619,12.55555556,8.418549346,2.233333333,4.004761905,40.30915577,0.201621622,23.95238095,0.047976012,5.125925926,1.862962963,7.80952381,2.995238095,8.462962963,1.248214286,0.607407407,5.547619048,3.75,0.862962963,0.583333333,37.11004
58.4792864,1.122051544,16.70836754,5.910877772,0.112205154,3.835376188,5.926472248,4.029185091,3.417156976,0.459021086,70.5,139.8,14.5,52.8,8.79,1.82,6.8,0.97,5,0.91,2.68,0.36,2.36,0.33,551,26.3,98.8,968,7.56,29.6,1.49,19.3,3.11,19.7,330,15.6,109,59,59,7.446342067,2.680608365,1.125475285,62.05128205,12.54237288,20.95057034,20.29339198,59.23728814,12.54752852,8.020477816,2.118644068,3.724576271,37.54266212,0.179310345,22.37288136,0.043650794,5.315589354,2.007604563,8.177966102,2.881355932,8.880733945,1.256454389,0.733840304,3.782051282,3.782051282,0.541284404,0.541284404,37.11004
58.36921503,1.119744272,16.88777951,5.880404227,0.111974427,3.929284444,5.934644639,3.919104951,3.389771295,0.458077202,73.7,140.7,14.9,54.1,9.18,1.85,6.76,1.02,5.21,0.98,2.86,0.38,2.46,0.37,550,25.5,96.5,992,7.86,28.7,1.67,25.6,3.53,22.6,324,15.5,100,57.2,60,7.308876246,2.890196078,1.125490196,64,11.66666667,21.56862745,20.352132,57.19512195,12.70588235,8.02832244,2.117886179,3.731707317,35.29411765,0.175454545,21.99186992,0.047073791,5.517647059,2.121568627,10.40650407,2.74796748,9.92,1.231560892,1.003921569,3.690322581,3.870967742,0.572,0.6,37.11004
51.76074663,1.605918065,17.17328631,9.416184145,0.160591807,6.694670934,7.316964184,3.59324167,1.896990714,0.38140554,32.35,62,7.43,28.65,5.77,1.76,5.72,0.92,5.39,1.1,2.91,0.41,2.58,0.38,424,25.51,35.2,418,4.45,21.39,1.3,9.83,1.1,7.47,176.1,23.89,133.4,53.85,158,5.490232384,1.268130145,0.838494708,17.49686061,8.290697674,16.62093297,8.517891604,24.03100775,6.903175225,5.606585789,2.089147287,2.236434109,30.51993068,0.083018868,11.10465116,0.085393258,2.430419443,1.123088985,3.810077519,2.217054264,3.133433283,0.750342935,0.385339083,2.254081206,6.613645877,0.403673163,1.184407796,37.49437
62.07188136,1.090560133,16.31838145,5.311366024,0.09004625,2.511289849,4.592358727,3.631865399,3.992050397,0.390200415,83.31,158.9,16.98,61.81,9.55,1.82,7.9,1.07,5.82,1.14,3.04,0.42,2.65,0.42,443.5,30.33,132.2,923.4,8.53,27.71,1.72,32.77,3.21,27.67,336.4,14.47,93.59,20.33,19.46,7.623915796,2.746785361,0.913616881,63.81478922,10.45660377,14.62248599,21.35643659,59.96226415,11.09132872,8.723560209,2.196226415,3.603773585,35.22513089,0.298083427,23.3245283,0.049237984,5.239037257,2.037916255,12.36603774,2.981132075,9.866438722,1.660130719,1.080448401,1.404975812,1.344851417,0.217224062,0.207928197,36.62284
