SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y ,Rb,Ba,Hf,Nb,Ta,Th,U ,Pb,Zr,Sc,V ,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Crustal_Thickness
67.61206382,0.629894509,15.54417095,3.748055201,0.071117122,1.849045171,3.068195834,3.118993778,4.16543143,0.193032188,85.3,164,19.1,65.6,10.7,1.46,7.73,0.94,4.42,0.794,2.1,0.292,1.95,0.296,288,21.4,199,725,7.18,18.2,1.4,49.4,4.26,35.6,221,10.4,57.7,25.2,56.7,7.284425208,3.985981308,0.85046729,69.71153846,9.333333333,13.45794393,29.71610949,84.1025641,10.3271028,7.971962617,2.266666667,5.487179487,20.65420561,0.690972222,33.64102564,0.041225627,7.663551402,3.065420561,25.33333333,3.964102564,12.56499133,2.374172185,2.308411215,2.423076923,5.451923077,0.436741768,0.982668977,35.86262
68.13968305,0.560862402,15.25545732,3.358309454,0.061184989,1.774364689,3.548729377,3.120434453,4.007616797,0.17335747,67.9,131,15.6,54.6,8.99,1.21,6.97,0.848,3.98,0.734,2.02,0.294,1.83,0.273,292,19.7,191,616,6.86,16.1,1.27,39.4,4.16,33,233,9.03,56.3,19.5,41.5,7.12805125,3.446700508,0.817258883,68.21705426,8.797814208,14.82233503,25.2055521,71.58469945,11.82741117,7.552836485,2.174863388,4.912568306,25.91768632,0.654109589,29.83606557,0.039795918,6.649746193,2.771573604,21.53005464,3.808743169,10.94138544,2.00862069,2,2.159468439,4.595791805,0.346358792,0.737122558,36.64093
65.80840923,0.742276557,16.2385707,4.144642491,0.071177204,1.545562145,4.189286867,3.49785117,3.487682998,0.274540644,80.5,148,16.5,55.4,9.23,1.62,7.07,0.862,4.16,0.777,2,0.31,1.92,0.292,510,21.8,129,1014,6.14,17.9,1.13,30,3.12,31,215,10.4,78.4,11.2,25.3,6.985534168,3.69266055,0.821100917,97.5,9.322916667,23.39449541,28.48211146,77.08333333,9.862385321,8.72156013,2.166666667,4.807291667,23.2936078,0.252941176,28.85416667,0.047557003,6.788990826,2.541284404,15.625,3.682291667,12.93367347,1.667475728,1.376146789,1.076923077,2.432692308,0.142857143,0.322704082,36.58498
65.67018571,0.55314148,17.07568235,3.640705518,0.071703525,1.556990832,4.681215858,3.605662981,2.960331254,0.184380493,42.4,65,7.83,27.2,4.78,1.16,4.27,0.589,3.22,0.659,1.91,0.293,1.85,0.293,483,21.9,63.7,636,3.72,8.97,0.561,12.1,1.77,17.7,135,8.38,63.4,10.1,14.1,6.565994236,1.936073059,0.409589041,75.89498807,4.848648649,22.05479452,15.56939218,35.13513514,6.164383562,8.870292887,1.740540541,2.583783784,28.24267782,0.131884058,14.7027027,0.078763441,2.96803653,1.242009132,6.540540541,2.308108108,10.03154574,1.402625821,0.552511416,1.205250597,1.682577566,0.159305994,0.222397476,36.22596
67.64182317,0.59254278,16.3051427,3.54833823,0.071513784,1.481356949,2.993362663,3.034227682,4.147799458,0.183892587,80.4,158,18.5,64.2,10.8,1.6,8.15,0.991,4.79,0.852,2.33,0.328,2.11,0.328,263,24,186,732,7.62,17.1,1.34,47,4.32,35.4,235,10.1,54,15.8,39.1,7.18202714,3.35,0.7125,72.47524752,8.104265403,10.95833333,25.88517608,74.88151659,9.791666667,7.444444444,2.27014218,5.118483412,21.75925926,0.707224335,30.42654028,0.043044619,6.583333333,2.675,22.27488152,3.862559242,13.55555556,2.399317406,1.958333333,1.564356436,3.871287129,0.292592593,0.724074074,35.80828
63.39009191,0.897703265,17.6480301,4.874057435,0.102011735,1.428164285,3.386789591,3.958055305,3.978457652,0.336638724,71.5,137,16.5,60.6,11.8,2.43,11.1,1.63,9.44,1.98,5.57,0.799,4.92,0.797,320,63.6,104,839,7.35,30.7,2,25.3,2.89,22.5,254,10.7,66.5,20.7,34,7.936512957,1.124213836,0.482704403,78.41121495,6.239837398,5.031446541,9.872302837,27.84552846,3.993710692,6.059322034,1.918699187,2.398373984,21.52542373,0.325,12.31707317,0.108435374,2.15408805,0.952830189,5.142276423,2.256097561,12.61654135,2.343373494,0.397798742,1.934579439,3.177570093,0.311278195,0.511278195,35.6231
68.11940819,0.59234268,15.81963468,3.24388707,0.061276829,1.235749384,3.329374374,3.431502422,3.993206687,0.173617682,61.2,120,13.8,47.8,8.12,1.29,6.24,0.796,3.96,0.731,2.06,0.286,1.88,0.277,293,20.2,110,704,7.01,17.1,1.27,34.7,3.57,28.2,226,7.07,60.7,18.5,12.3,7.424709108,3.02970297,0.846534653,99.57567185,9.095744681,14.5049505,22.11419337,63.82978723,11.18811881,7.536945813,2.106382979,4.319148936,27.83251232,0.375426621,25.42553191,0.039514979,5.940594059,2.366336634,18.45744681,3.319148936,11.59802306,2.230061349,1.717821782,2.61669024,1.739745403,0.304777595,0.202635914,36.17295
67.87337713,0.599032049,16.52922333,3.53553386,0.060918514,1.187911013,3.309905901,3.177915788,3.56373304,0.162449369,59.9,124,13.8,49.8,7.79,1.25,6.18,0.761,3.63,0.695,1.8,0.26,1.66,0.245,337,17.6,147,645,5.47,15.1,1.11,36.6,3.24,29.6,184,9.66,59.1,9.33,13,6.741648828,3.403409091,0.857954545,66.77018634,9.096385542,19.14772727,24.51298866,74.69879518,10.45454545,7.689345315,2.186746988,4.692771084,23.62002567,0.43620178,30,0.044789762,7.045454545,2.829545455,22.04819277,3.722891566,10.91370558,2.036809816,2.079545455,0.965838509,1.345755694,0.15786802,0.219966159,36.75185
67.89015982,0.58946546,16.15948415,3.520765394,0.060979185,1.128114931,3.587608745,3.333528806,3.557119152,0.172774359,59,122,13.8,50,7.71,1.24,6.06,0.754,3.53,0.682,1.78,0.257,1.61,0.24,326,17.3,153,632,5.67,14.8,1.07,35.9,3.3,28.4,197,9.37,63.9,6.53,12.9,6.890647958,3.410404624,0.855491329,67.4493063,9.192546584,18.84393064,24.89451477,75.77639752,11.38728324,7.652399481,2.192546584,4.788819876,25.55123217,0.469325153,31.05590062,0.042328042,7.052023121,2.89017341,22.29813665,3.763975155,9.890453834,1.920679887,2.075144509,0.696905016,1.376734258,0.102190923,0.201877934,36.8781
69.45870615,0.526585905,15.40263771,3.098066903,0.05063326,1.164564981,2.713942739,3.301288556,4.141800673,0.141773128,67.4,122,14.5,51.1,7.62,1.24,5.88,0.72,3.55,0.68,1.83,0.27,1.74,0.26,253,18.2,171,698,6.74,15.5,1.16,35.3,4.07,34.6,241,7.96,56.2,21.8,27,7.443089229,3.703296703,0.851648352,87.68844221,8.908045977,13.9010989,26.31407925,70.11494253,13.24175824,8.845144357,2.040229885,4.379310345,31.62729659,0.675889328,29.36781609,0.038575668,6.703296703,2.807692308,20.28735632,3.379310345,12.41992883,2.742537314,1.93956044,2.738693467,3.391959799,0.387900356,0.480427046,35.42799
68.8248391,0.530914053,16.10098965,3.26133356,0.061259314,0.990358907,2.868977865,3.195694205,4.022694942,0.142938399,61,115,13.3,44.8,7.69,1.26,5.68,0.706,3.39,0.639,1.78,0.264,1.69,0.257,233,16.8,148,703,5.83,14.7,1.18,34,3.76,30.2,187,7.55,49.6,14.4,21.9,7.218389147,3.630952381,0.875,93.11258278,8.698224852,13.86904762,24.52001099,68.04733728,11.13095238,7.932379714,2.00591716,4.550295858,24.31729519,0.635193133,26.50887574,0.044082333,6.845238095,2.666666667,20.1183432,3.360946746,14.1733871,2.516014235,2.023809524,1.907284768,2.900662252,0.290322581,0.441532258,35.40659
67.92184262,0.646483772,16.45968206,3.499470017,0.061569883,0.584913889,3.417128507,3.40686686,3.776286158,0.225756238,66.1,130,14.4,48.8,8.05,1.54,6.84,0.898,4.43,0.833,2.38,0.344,2.09,0.327,347,25.3,145,663,5.37,15.7,1.17,30.3,3.35,29.1,196,9.34,63,3.16,7.52,7.183153018,2.612648221,0.62055336,70.98501071,7.511961722,13.71541502,21.48486867,62.20095694,7.747035573,8.211180124,2.119617225,3.851674641,24.34782609,0.417867435,23.3492823,0.060893855,5.138339921,1.928853755,14.49760766,3.272727273,10.52380952,2.102102102,1.197628458,0.338329764,0.805139186,0.05015873,0.119365079,36.37626
53.30576922,1.439317017,17.37388342,8.588057568,0.132702987,5.471446247,7.992803007,3.491109359,1.868049745,0.336861429,37.9,70.6,8.6,33.2,6.25,1.82,6.05,0.958,5.74,1.13,2.98,0.43,2.74,0.407,504,28,49.6,504,4.53,20.6,1.21,13.5,1.43,9.88,170,25.3,166,189,154,5.359159104,1.353571429,0.735714286,19.92094862,7.518248175,18,9.396501278,25.76642336,6.071428571,6.064,2.094890511,2.281021898,27.2,0.098412698,12.11678832,0.089845475,2.521428571,1.185714286,4.927007299,2.208029197,3.036144578,0.670498084,0.482142857,7.470355731,6.086956522,1.138554217,0.927710843,35.68917
57.03219464,1.067447493,16.0422109,6.888080082,0.101661666,5.062750968,7.472132453,3.212508647,2.795695816,0.325317331,71.4,136,15.7,53.4,9.06,1.87,7.41,0.927,4.62,0.853,2.25,0.327,2.1,0.31,772,22.5,96.8,740,5.87,19.3,1.22,28.1,2.64,13,202,20.5,140,39,114,6.008204463,3.173333333,0.857777778,36.09756098,9.19047619,34.31111111,23.09704641,64.76190476,8.977777778,7.880794702,2.2,4.314285714,22.29580574,0.125388601,25.42857143,0.052810903,6.044444444,2.373333333,13.38095238,3.528571429,5.285714286,0.804081633,1.248888889,1.902439024,5.56097561,0.278571429,0.814285714,35.85033
56.52525081,1.156474981,17.11380081,7.23853313,0.121734208,4.849079305,6.178011081,3.63173722,2.921621004,0.263757452,47.4,89.4,9.83,35.8,6.13,1.38,5.75,0.871,4.71,0.975,2.6,0.388,2.46,0.372,328,24.5,59,500,5.96,21.5,1.38,23.2,1.99,14.7,228,17.2,100,54.6,145,6.553358224,1.934693878,0.87755102,29.06976744,8.739837398,13.3877551,13.08943089,36.34146341,9.306122449,7.732463295,1.914634146,2.491869919,37.19412724,0.179878049,14.55284553,0.062416107,3.648979592,1.46122449,9.430894309,2.337398374,5,1.060755337,0.946938776,3.174418605,8.430232558,0.546,1.45,37.3197
56.38949568,1.206680451,17.64389903,6.122288972,0.101401719,4.654338881,6.783774971,3.620041352,3.021771213,0.456307733,62.4,116,13.4,46.2,8.18,1.85,6.87,0.914,4.67,0.865,2.3,0.33,2.05,0.305,609,22.2,77.4,890,6.9,23.8,1.46,18.2,1.98,16.2,245,15.7,112,63.7,44.8,6.641812565,2.810810811,1.072072072,56.68789809,11.6097561,27.43243243,20.67798703,56.58536585,11.03603604,7.628361858,2.27804878,3.990243902,29.95110024,0.127093596,22.53658537,0.044202899,5.225225225,2.081081081,8.87804878,3.351219512,7.946428571,0.979073244,0.81981982,4.057324841,2.853503185,0.56875,0.4,37.5045
56.72456119,1.330037143,17.84889539,6.897400021,0.121835463,3.695675724,5.949631798,4.132252802,2.84282748,0.456882988,82.3,152,17.2,63.4,10,1.99,8.42,1.13,6.04,1.16,3.02,0.427,2.71,0.41,590,28.7,131,1008,8.57,29.3,1.79,28.6,3.12,22.9,324,16.6,113,88.2,76.7,6.975080282,2.867595819,1.020905923,60.72289157,10.81180812,20.55749129,20.63042023,56.08856089,11.28919861,8.23,2.228782288,3.6900369,32.4,0.222033898,23.39483395,0.047841307,5.296167247,2.209059233,10.55350554,3.10701107,8.920353982,1.172354949,0.996515679,5.313253012,4.620481928,0.780530973,0.678761062,35.79144
55.09615593,1.394583551,17.10891269,7.856428877,0.131373813,4.618294802,6.629324705,4.011954128,2.768955746,0.38401576,58.7,94,12.6,45.1,8.54,2.22,7.94,1.17,6.6,1.28,3.65,0.53,3.26,0.489,596,37.5,63.6,677,6.14,28.7,1.67,11.5,1.39,12.2,253,18,134,45.6,47,6.780909874,1.565333333,0.765333333,37.61111111,8.803680982,15.89333333,12.23201574,28.83435583,6.746666667,6.8735363,2.024539877,2.619631902,29.62529274,0.106711409,13.83435583,0.079641694,2.506666667,1.202666667,3.527607362,2.435582822,5.052238806,1.022865854,0.306666667,2.533333333,2.611111111,0.340298507,0.350746269,37.25283
58.97237374,1.172573766,16.95177764,6.012147581,0.11119234,3.60869685,5.620267363,3.71988919,3.366095381,0.464986149,46.5,87.8,10.2,36.4,7.23,1.72,6.46,0.977,5.53,1.09,3.05,0.449,2.88,0.438,460,28.8,71.3,543,5.8,23.5,1.5,18.2,1.77,13.5,227,21,147,39.7,49.5,7.085984571,1.614583333,0.815972222,25.85714286,8.159722222,15.97222222,10.96826653,30.48611111,7.881944444,6.43153527,1.920138889,2.510416667,31.39695712,0.155,12.63888889,0.075517241,3.048611111,1.263888889,6.319444444,2.243055556,3.693877551,1.260791367,0.631944444,1.89047619,2.357142857,0.270068027,0.336734694,36.08569
62.08314934,1.007679749,16.68717664,5.086644436,0.090691177,2.438584993,4.695787631,3.526879122,3.990411806,0.392995102,90,175,19.7,71.2,11.4,2.35,10.3,1.43,7.42,1.47,3.93,0.567,3.56,0.551,753,37.2,143,1074,9.1,36,2.3,33,3.63,27.3,358,18.3,139,56,79.6,7.517290928,2.419354839,0.967741935,58.68852459,10.11235955,20.24193548,17.17394396,49.15730337,9.623655914,7.894736842,2.084269663,3.202247191,31.40350877,0.189907039,20,0.060549451,4.704301075,1.913978495,9.269662921,2.893258427,7.726618705,1.600858369,0.887096774,3.06010929,4.349726776,0.402877698,0.572661871,36.62284
62.34534162,1.000354752,16.66247461,5.037030708,0.090941341,2.404893242,4.557171648,3.516398522,4.001419008,0.383974551,96.2,180,20.1,73.4,11.3,2.09,9.64,1.28,6.7,1.32,3.48,0.491,3.15,0.47,535,33.3,131,1088,9.74,33.6,2.07,39,3.75,27.2,378,13.9,108,30,30.6,7.51781753,2.888888889,1.009009009,78.27338129,10.66666667,16.06606607,20.74636662,57.14285714,11.35135135,8.513274336,2.126984127,3.587301587,33.45132743,0.244859813,23.3015873,0.04825462,5.405405405,2.204204204,12.38095238,3.06031746,10.07407407,1.649667406,1.171171171,2.158273381,2.201438849,0.277777778,0.283333333,36.62284
59.01136569,1.134249692,16.34534824,5.968675062,0.111399523,4.061018988,5.914301967,3.625548124,3.402749077,0.425343635,41.3,80.1,9.3,33.7,5.9,1.4,5.5,0.8,4.8,1,2.6,0.4,2.4,0.4,410.2,24.9,81.3,445.2,5,20.9,1.3,20.6,2,13.8,185.8,16.5,124.8,41.6,119.6,7.028297201,1.658634538,0.83935743,26.98181818,8.708333333,16.47389558,11.69004923,33.375,7.46184739,7,2,2.458333333,31.49152542,0.198196002,14.04166667,0.08,3.21686747,1.353413655,8.583333333,2.291666667,3.567307692,1.188356164,0.827309237,2.521212121,7.248484848,0.333333333,0.958333333,37.21511
58.75071345,1.13001544,16.57692293,5.94639348,0.100894236,4.096305969,6.003207024,3.612013638,3.349688625,0.433845214,43.5,83.6,9.5,35.1,6.1,1.5,5.7,0.9,5,1,2.6,0.4,2.5,0.4,420.7,25.3,78.3,462.3,5.1,22.1,1.4,19,1.9,13.9,206.1,16.2,128.3,43.5,134.7,6.961702263,1.719367589,0.873517787,28.53703704,8.84,16.6284585,11.82025316,33.44,8.146245059,7.131147541,2,2.44,33.78688525,0.186118374,14.04,0.078431373,3.304347826,1.387351779,7.6,2.28,3.603273578,1.159663866,0.750988142,2.685185185,8.314814815,0.339049104,1.049883087,37.21511
58.65438034,1.236536098,17.00743912,5.891494484,0.101355418,3.466355292,5.990105198,3.719743837,3.466355292,0.466234922,41.6,80.9,9.3,34.3,6,1.4,5.6,0.9,4.9,1,2.7,0.4,2.4,0.4,412.8,25.2,76.9,445.1,5.1,21.2,1.3,20.2,2,17.1,187.9,16.2,125.4,48.9,135.9,7.186099129,1.650793651,0.841269841,27.47530864,8.833333333,16.38095238,11.77496484,33.70833333,7.456349206,6.933333333,2.041666667,2.5,31.31666667,0.18628876,14.29166667,0.078431373,3.21031746,1.361111111,8.416666667,2.333333333,3.549441786,1.19966159,0.801587302,3.018518519,8.388888889,0.389952153,1.083732057,37.21511
58.7206009,1.225878659,17.0103328,5.870755187,0.101312286,3.44461772,5.967293638,3.72829212,3.464880177,0.466036515,50.4,93.1,11.5,43.4,7.4,1.9,6.7,1,5.5,1.1,2.9,0.4,2.6,0.4,554.8,27.5,30.3,700.7,5.9,26.1,1.5,15.1,1.6,14.9,241.7,17,134.3,42.4,79.8,7.193172297,1.832727273,0.949090909,41.21764706,10.03846154,20.17454545,13.1684518,35.80769231,8.789090909,6.810810811,2.115384615,2.846153846,32.66216216,0.054614275,16.69230769,0.06779661,3.385454545,1.578181818,5.807692308,2.576923077,5.217423678,1.205432937,0.549090909,2.494117647,4.694117647,0.315711095,0.594192107,36.81312
54.82078917,1.382207513,17.30808379,7.636015571,0.132122777,4.837726297,6.911037567,3.841723824,2.703435284,0.426858203,49.5,94.9,10.8,40.3,6.8,1.8,6.3,0.9,5.1,1,2.7,0.4,2.5,0.4,520.2,26.2,57.9,651.8,5.7,24.3,1.4,15.2,1.7,13.3,225.3,17.8,134.1,49.8,105.4,6.545159108,1.889312977,0.927480916,36.61797753,9.72,19.85496183,13.45063291,37.96,8.599236641,7.279411765,2.04,2.72,33.13235294,0.111303345,16.12,0.070175439,3.622137405,1.538167939,6.08,2.52,4.860551827,0.947058824,0.580152672,2.797752809,5.921348315,0.371364653,0.785980611,36.81312
52.18446496,1.505520776,19.15645401,8.464336829,0.145360627,5.534086714,6.904629765,3.43674053,2.201175203,0.467230586,50.8,96.8,11.4,42.9,7.3,1.9,6.6,1,5.4,1.1,2.9,0.4,2.6,0.4,498.4,27.2,29.3,671.5,5.9,26.3,1.5,15.9,1.6,14.2,244.8,16.8,140.7,45,78.5,5.637915733,1.867647059,0.966911765,39.9702381,10.11538462,18.32352941,13.27296332,37.23076923,9,6.95890411,2.076923077,2.807692308,33.53424658,0.058788122,16.5,0.06779661,3.558823529,1.577205882,6.115384615,2.538461538,4.772565743,0.816541353,0.584558824,2.678571429,4.672619048,0.319829424,0.557924662,36.81312
54.36047572,1.397547202,17.67486167,7.628295604,0.133589071,4.829758712,7.131601163,3.791874393,2.610124921,0.441871542,50.3,97.1,10.9,41.1,7.1,1.8,6.4,0.9,5.3,1.1,2.8,0.4,2.6,0.4,541.4,26.9,59.7,655.1,5.8,25.4,1.5,15.8,1.7,13.8,233.9,17.2,128.9,45.1,92.3,6.401999314,1.869888476,0.944237918,38.0872093,9.769230769,20.12639405,13.14232392,37.34615385,8.695167286,7.084507042,2.038461538,2.730769231,32.94366197,0.110269671,15.80769231,0.068965517,3.609665428,1.527881041,6.076923077,2.461538462,5.08223429,0.897694524,0.587360595,2.622093023,5.36627907,0.349883631,0.71605896,36.81312
54.90308368,1.517447499,16.32529088,8.21988682,0.132394748,5.244868873,7.587237497,3.574658203,2.189605452,0.305526342,48,90.2,10.3,38.3,6.4,1.8,6.1,0.9,4.8,1,2.5,0.4,2.3,0.3,527.8,25.7,52.1,634.8,5.4,24,1.4,12.7,1.5,11.7,221.7,17.2,129.7,40.5,113,5.764263655,1.86770428,0.93385214,36.90697674,10.43478261,20.53696498,14.17721519,39.2173913,8.626459144,7.5,2.086956522,2.782608696,34.640625,0.098711633,16.65217391,0.055555556,3.509727626,1.490272374,5.52173913,2.652173913,4.894371627,0.759731544,0.494163424,2.354651163,6.569767442,0.312259059,0.871241326,36.81312
53.27037925,1.461282224,18.24048091,7.990313681,0.132843839,5.170690946,7.214442308,3.709408722,2.350314066,0.459844056,44.3,89.6,10,37,6.4,1.8,6.1,0.9,4.9,1,2.6,0.4,2.3,0.3,538.2,24.8,36.3,634.2,5.5,25,1.4,10.7,1.5,15,231.6,11.2,134.2,46.7,81.1,6.059722788,1.786290323,1.008064516,56.625,10.86956522,21.7016129,13.08438819,38.95652174,9.338709677,6.921875,2.130434783,2.782608696,36.1875,0.067447046,16.08695652,0.054545455,3.612903226,1.491935484,4.652173913,2.652173913,4.725782414,0.839943343,0.431451613,4.169642857,7.241071429,0.347988077,0.604321908,36.81312
54.97094329,1.502992723,16.29934675,8.205735007,0.132019631,5.240163816,7.545429682,3.615306819,2.18340159,0.304660687,37.4,71.9,8.5,32.3,6,1.6,5.8,0.9,5.2,1,2.6,0.4,2.4,0.4,404.1,25.4,65.5,427.2,4.5,18.1,1.1,15.7,1.5,12.1,164.6,20.6,137,44.4,175.5,5.798708409,1.472440945,0.712598425,20.73786408,7.541666667,15.90944882,10.58614627,29.95833333,6.480314961,6.233333333,2.166666667,2.5,27.43333333,0.162088592,13.45833333,0.088888889,2.830708661,1.271653543,6.541666667,2.416666667,3.118248175,0.768506057,0.618110236,2.155339806,8.519417476,0.324087591,1.281021898,36.31849
58.72582691,1.247974553,16.96433701,5.925040236,0.101461346,3.398955082,5.894904187,3.733777523,3.530854832,0.476868325,35.7,68.8,8.2,31.8,6.1,1.7,5.9,0.9,5.5,1.1,2.8,0.4,2.5,0.4,440.8,26.3,20,453.6,4.4,18.4,1.1,13.2,1.3,12.7,164,22.5,149.6,49.7,188.4,7.264632355,1.357414449,0.699619772,20.16,7.36,16.76045627,9.700759494,27.52,6.235741445,5.852459016,2.2,2.44,26.8852459,0.045372051,12.72,0.090909091,2.615969582,1.209125475,5.28,2.36,3.032085561,1.232358004,0.501901141,2.208888889,8.373333333,0.332219251,1.259358289,37.04672
63.42622782,0.882469506,15.65115457,4.673006706,0.091289949,2.758985122,4.483350823,3.651597955,4.057331062,0.324586485,70,136.1,14.8,53.7,8.6,1.6,7,1,5.1,1,2.7,0.4,2.5,0.4,378.7,26.2,119.3,747.8,7.4,27.3,1.8,32.2,3.6,32.2,279.7,10.9,84.1,45.7,135.2,7.708929017,2.671755725,1.041984733,68.60550459,10.92,14.45419847,19.02109705,54.44,10.67557252,8.139534884,2.04,3.44,32.52325581,0.315025086,21.48,0.054054054,5.194656489,2.049618321,12.88,2.8,8.891795482,1.719457014,1.229007634,4.19266055,12.40366972,0.543400713,1.607609988,37.04672
61.10821982,1.018300614,16.03823466,5.369323987,0.101830061,3.441856074,5.152601104,3.614967178,3.76771227,0.386954233,75.4,143.8,16,58,9.1,1.8,7.4,1,5.2,1,2.7,0.4,2.5,0.4,453.4,25.9,124.2,878.7,7.6,27.1,1.7,28.8,3.1,24.4,289.5,13.4,94.3,48.2,129.4,7.382679448,2.911196911,1.046332046,65.57462687,10.84,17.50579151,20.48843882,57.52,11.17760618,8.285714286,2.08,3.64,31.81318681,0.273930304,23.2,0.052631579,5.552123552,2.239382239,11.52,2.96,9.318133616,1.432806324,1.111969112,3.597014925,9.656716418,0.511134677,1.372216331,37.04672
58.97503396,1.12420209,16.41740169,5.941758472,0.101279468,4.051178703,5.874209119,3.696700566,3.382734217,0.435501711,72.9,139.5,15.5,57,8.9,1.9,7.4,1,5.1,1,2.6,0.4,2.4,0.4,515.8,25.3,99.8,932.5,7.4,26.9,1.6,23.4,2.4,25.7,298.3,14.5,106,79.5,204.8,7.079434783,2.881422925,1.063241107,64.31034483,11.20833333,20.38735178,20.63449367,58.125,11.79051383,8.191011236,2.125,3.708333333,33.51685393,0.193485847,23.75,0.054054054,5.513833992,2.252964427,9.75,3.083333333,8.797169811,1.205172414,0.924901186,5.482758621,14.12413793,0.75,1.932075472,37.04672
58.71583415,1.124669127,16.52554366,5.953343821,0.111453697,4.10352249,5.967838881,3.718500627,3.343610918,0.435682635,74,140.8,15.5,57.5,9,1.9,7.4,1,5.3,1,2.7,0.4,2.5,0.4,534.4,26.3,102,946,7.5,27.9,1.6,23.8,2.5,21.9,299.9,15.4,107.5,85.6,195.2,7.062111545,2.813688213,1.060836502,61.42857143,11.16,20.31939163,20.10801688,56.32,11.40304183,8.222222222,2.12,3.6,33.32222222,0.190868263,23,0.053333333,5.353612167,2.186311787,9.52,2.96,8.8,1.18336163,0.904942966,5.558441558,12.67532468,0.79627907,1.815813953,37.04672
58.76276651,1.228879147,16.94025139,5.894262973,0.10156026,3.453048844,5.931119191,3.76788565,3.453048844,0.467177197,80,150.8,16.5,60.2,9.4,2.1,8,1.1,5.4,1.1,2.7,0.4,2.4,0.4,569,27,99.9,1032.9,8,27.8,1.6,23.2,2.5,18.2,310,14.2,112,67.1,105.4,7.220934494,2.962962963,1.02962963,72.73943662,11.58333333,21.07407407,22.64416315,62.83333333,11.48148148,8.510638298,2.25,3.916666667,32.9787234,0.175571178,25.08333333,0.05,5.585185185,2.22962963,9.666666667,3.333333333,9.222321429,1.217465753,0.859259259,4.725352113,7.422535211,0.599107143,0.941071429,37.04672
54.26292635,1.400726494,17.48878079,7.74490505,0.131952496,4.963443881,7.105134389,3.867223146,2.598449148,0.436458255,81.7,152.9,17,61.9,9.5,2.1,8,1.1,5.5,1.1,2.8,0.4,2.4,0.4,578.7,27.4,107.9,1013.6,8.1,28.1,1.6,22.8,2.5,23.8,330.3,14.4,114.5,40.2,99.7,6.465672294,2.981751825,1.025547445,70.38888889,11.70833333,21.12043796,23.12535162,63.70833333,12.05474453,8.6,2.291666667,3.958333333,34.76842105,0.186452393,25.79166667,0.049382716,5.580291971,2.259124088,9.5,3.333333333,8.852401747,0.91,0.832116788,2.791666667,6.923611111,0.351091703,0.870742358,37.04672
53.24067123,1.473790207,18.18698054,8.021162563,0.133050505,5.168500379,7.266604493,3.694710172,2.364205124,0.450324785,82.4,155.9,17.2,63.5,9.9,2.1,8.1,1.1,5.6,1.1,2.8,0.4,2.5,0.4,587.5,27.6,112.2,1051.1,8.4,28.8,1.7,23.1,2.5,21.5,333.9,14.7,116.1,40.9,76.2,6.058915296,2.985507246,1.043478261,71.50340136,11.52,21.28623188,22.39054852,62.36,12.09782609,8.323232323,2.24,3.96,33.72727273,0.190978723,25.4,0.047619048,5.648550725,2.300724638,9.24,3.24,9.053402239,0.833802817,0.836956522,2.782312925,5.183673469,0.352282515,0.656330749,37.04672
63.34953746,0.885793918,15.66938897,4.690610715,0.091633854,2.779560226,4.520603444,3.594083369,4.092978794,0.325809257,84,157.2,17.4,64.1,9.9,2.1,8.2,1.1,5.7,1.1,2.8,0.4,2.5,0.4,577.5,27.9,104.5,1032.5,8.4,28.9,1.7,23.3,2.5,21.7,337.9,14.7,115.6,35.8,93.1,7.687062162,3.010752688,1.035842294,70.23809524,11.56,20.69892473,22.82531646,62.88,12.11111111,8.484848485,2.28,3.96,34.13131313,0.180952381,25.64,0.047619048,5.634408602,2.297491039,9.32,3.28,8.9316609,1.700450451,0.835125448,2.43537415,6.333333333,0.309688581,0.805363322,36.38514
61.05278277,1.029437573,16.03272576,5.383475382,0.101924512,3.434856059,5.198150119,3.587742827,3.801784303,0.377120695,73.6,145.9,16.3,59.5,9,1.6,7.1,0.9,4.5,0.9,2.3,0.3,2,0.3,460,22.7,131,730.4,7.4,20.3,1.3,31.7,2.8,22.8,272.5,12.9,98.8,40.6,155.3,7.38952713,3.242290749,0.894273128,56.62015504,10.15,20.26431718,24.99915612,72.95,12.00440529,8.177777778,2.25,4.5,30.27777778,0.284782609,29.75,0.040540541,6.427312775,2.621145374,15.85,3.55,7.392712551,1.421568627,1.396475771,3.147286822,12.03875969,0.410931174,1.571862348,36.38514
